HomoloGene ID,Common Organism Name,NCBI Taxon ID,Symbol
36184,"mouse, laboratory",10090,Gpr55
36184,human,9606,GPR55
36189,"mouse, laboratory",10090,Igsf6
36189,human,9606,IGSF6
36193,"mouse, laboratory",10090,Ik
36193,human,9606,IK
36195,"mouse, laboratory",10090,Omp
36195,human,9606,OMP
36199,"mouse, laboratory",10090,Npepps
36199,human,9606,NPEPPS
36200,"mouse, laboratory",10090,Vat1
36200,human,9606,VAT1
36201,"mouse, laboratory",10090,Sema3c
36201,human,9606,SEMA3C
36205,"mouse, laboratory",10090,Lrba
36205,human,9606,LRBA
36206,"mouse, laboratory",10090,Sla
36206,human,9606,SLA
36212,"mouse, laboratory",10090,mt-Nd5
36212,human,9606,ND5
36213,"mouse, laboratory",10090,Crygd
36213,human,9606,CRYGD
36215,"mouse, laboratory",10090,Irak3
36215,human,9606,IRAK3
36231,"mouse, laboratory",10090,Tecr
36231,human,9606,TECR
36269,"mouse, laboratory",10090,Alg12
36269,human,9606,ALG12
36273,human,9606,ASMTL
36278,"mouse, laboratory",10090,Afp
36278,human,9606,AFP
36281,"mouse, laboratory",10090,Crygc
36281,human,9606,CRYGC
36296,"mouse, laboratory",10090,Scin
36296,human,9606,SCIN
36302,"mouse, laboratory",10090,Angpt4
36302,human,9606,ANGPT4
36304,"mouse, laboratory",10090,Casp14
36304,human,9606,CASP14
36308,"mouse, laboratory",10090,Nr6a1
36308,human,9606,NR6A1
36314,"mouse, laboratory",10090,Lbx2
36314,human,9606,LBX2
36315,"mouse, laboratory",10090,Lrrn3
36315,human,9606,LRRN3
36321,"mouse, laboratory",10090,Timp1
36321,human,9606,TIMP1
36322,"mouse, laboratory",10090,Timp3
36322,human,9606,TIMP3
36323,"mouse, laboratory",10090,Capn10
36323,human,9606,CAPN10
36325,"mouse, laboratory",10090,Nat6
36325,human,9606,NAT6
36327,"mouse, laboratory",10090,Trim32
36327,human,9606,TRIM32
36328,"mouse, laboratory",10090,Myo10
36328,human,9606,MYO10
36330,"mouse, laboratory",10090,Gpr171
36330,human,9606,GPR171
36341,"mouse, laboratory",10090,Tmem14a
36341,human,9606,TMEM14A
36344,"mouse, laboratory",10090,D10Wsu52e
36344,human,9606,RTCB
36349,"mouse, laboratory",10090,Arhgap26
36349,human,9606,ARHGAP26
36361,"mouse, laboratory",10090,Lxn
36361,human,9606,LXN
36363,"mouse, laboratory",10090,Slc35f2
36363,human,9606,SLC35F2
36367,"mouse, laboratory",10090,Rnpepl1
36367,human,9606,RNPEPL1
36371,"mouse, laboratory",10090,Cttnbp2nl
36371,human,9606,CTTNBP2NL
36377,"mouse, laboratory",10090,Pcdhga7
36377,human,9606,PCDHGA7
36381,"mouse, laboratory",10090,Prodh2
36381,human,9606,PRODH2
36383,"mouse, laboratory",10090,Scube2
36383,human,9606,SCUBE2
36384,"mouse, laboratory",10090,Ifnk
36384,human,9606,IFNK
36386,"mouse, laboratory",10090,Ppp2r2c
36386,human,9606,PPP2R2C
36388,"mouse, laboratory",10090,Pdp2
36388,human,9606,PDP2
36389,"mouse, laboratory",10090,Zfp317
36389,human,9606,ZNF317
36392,"mouse, laboratory",10090,Nmb
36392,human,9606,NMB
36393,"mouse, laboratory",10090,Xk
36393,human,9606,XK
36397,"mouse, laboratory",10090,Nap1l5
36397,human,9606,NAP1L5
36398,"mouse, laboratory",10090,Camk2n2
36398,human,9606,CAMK2N2
36399,"mouse, laboratory",10090,Sigirr
36399,human,9606,SIGIRR
36400,"mouse, laboratory",10090,Fastkd5
36400,human,9606,FASTKD5
36403,"mouse, laboratory",10090,Lrrc4
36403,human,9606,LRRC4
36404,"mouse, laboratory",10090,Tmbim1
36404,human,9606,TMBIM1
36409,"mouse, laboratory",10090,Ranbp17
36409,human,9606,RANBP17
36410,"mouse, laboratory",10090,Lrrc19
36410,human,9606,LRRC19
36411,"mouse, laboratory",10090,Sppl2a
36411,human,9606,SPPL2A
36415,"mouse, laboratory",10090,Lrfn4
36415,human,9606,LRFN4
36419,"mouse, laboratory",10090,Tmem204
36419,human,9606,TMEM204
36420,"mouse, laboratory",10090,Fastkd1
36420,human,9606,FASTKD1
36421,"mouse, laboratory",10090,Msantd2
36421,human,9606,MSANTD2
36422,"mouse, laboratory",10090,Steap4
36422,human,9606,STEAP4
36423,"mouse, laboratory",10090,Zfp750
36423,human,9606,ZNF750
36424,"mouse, laboratory",10090,Tmc7
36424,human,9606,TMC7
36425,"mouse, laboratory",10090,Wdr96
36425,human,9606,WDR96
36427,"mouse, laboratory",10090,Trabd
36427,human,9606,TRABD
36428,"mouse, laboratory",10090,Dnajc30
36428,human,9606,DNAJC30
36436,"mouse, laboratory",10090,Cisd2
36436,human,9606,CISD2
36437,"mouse, laboratory",10090,Rbm25
36437,human,9606,RBM25
36441,"mouse, laboratory",10090,Kctd4
36441,human,9606,KCTD4
36448,"mouse, laboratory",10090,2310002L09Rik
36455,"mouse, laboratory",10090,Ppp6r2
36455,human,9606,PPP6R2
36458,"mouse, laboratory",10090,2700097O09Rik
36463,"mouse, laboratory",10090,Arpc5l
36463,human,9606,ARPC5L
36468,"mouse, laboratory",10090,Lrg1
36468,human,9606,LRG1
36472,"mouse, laboratory",10090,Gpr146
36472,human,9606,GPR146
36473,"mouse, laboratory",10090,Egfl8
36473,human,9606,EGFL8
36476,"mouse, laboratory",10090,Rsph6a
36476,human,9606,RSPH6A
36477,"mouse, laboratory",10090,Wbscr16
36477,human,9606,WBSCR16
36483,"mouse, laboratory",10090,Emilin2
36483,human,9606,EMILIN2
36487,"mouse, laboratory",10090,Pard6g
36487,human,9606,PARD6G
36493,"mouse, laboratory",10090,Snurf
36493,human,9606,SNURF
36501,"mouse, laboratory",10090,Cpne1
36501,human,9606,CPNE1
36617,human,9606,TP53I3
36635,"mouse, laboratory",10090,Daam1
36635,human,9606,DAAM1
36819,"mouse, laboratory",10090,Ppm1k
36819,human,9606,PPM1K
36822,"mouse, laboratory",10090,Samd10
36822,human,9606,SAMD10
36824,"mouse, laboratory",10090,Gpr82
36824,human,9606,GPR82
36864,"mouse, laboratory",10090,Dnlz
36864,human,9606,DNLZ
36871,"mouse, laboratory",10090,Ccdc172
36871,human,9606,CCDC172
36891,"mouse, laboratory",10090,Zdhhc1
36891,human,9606,ZDHHC1
36929,"mouse, laboratory",10090,Vasn
36929,human,9606,VASN
36931,"mouse, laboratory",10090,Hspb6
36931,human,9606,HSPB6
36932,"mouse, laboratory",10090,Rbm47
36932,human,9606,RBM47
36972,"mouse, laboratory",10090,Tspear
36972,human,9606,TSPEAR
36977,"mouse, laboratory",10090,Pdik1l
36977,human,9606,PDIK1L
36984,"mouse, laboratory",10090,Olfr197
36987,"mouse, laboratory",10090,Olfr482
36995,"mouse, laboratory",10090,Olfr346
36999,"mouse, laboratory",10090,Olfr1151
36999,human,9606,OR5W2
37000,"mouse, laboratory",10090,Olfr781
37000,"mouse, laboratory",10090,Olfr799
37000,human,9606,OR6C68
37005,"mouse, laboratory",10090,Olfr1097
37005,"mouse, laboratory",10090,Olfr1098
37007,"mouse, laboratory",10090,Olfr1336
37011,"mouse, laboratory",10090,Olfr199
37011,"mouse, laboratory",10090,Olfr201
37013,"mouse, laboratory",10090,Olfr1134
37030,"mouse, laboratory",10090,Nacad
37030,human,9606,NACAD
37077,"mouse, laboratory",10090,Tenc1
37077,human,9606,TENC1
37089,"mouse, laboratory",10090,Zfp775
37089,human,9606,ZNF775
37096,"mouse, laboratory",10090,Bricd5
37096,human,9606,BRICD5
37106,"mouse, laboratory",10090,Samd5
37106,human,9606,SAMD5
37110,"mouse, laboratory",10090,Lrrtm3
37110,human,9606,LRRTM3
37118,"mouse, laboratory",10090,Krt26
37118,human,9606,KRT26
37121,"mouse, laboratory",10090,Filip1l
37121,human,9606,FILIP1L
37122,"mouse, laboratory",10090,Zfp516
37122,human,9606,ZNF516
37124,human,9606,ASPHD1
37125,"mouse, laboratory",10090,Rassf6
37125,human,9606,RASSF6
37139,"mouse, laboratory",10090,Cyp27b1
37139,human,9606,CYP27B1
37159,"mouse, laboratory",10090,Cep152
37159,human,9606,CEP152
37198,"mouse, laboratory",10090,4930579G24Rik
37198,human,9606,C4orf46
37248,"mouse, laboratory",10090,A2m
37248,human,9606,A2M
37249,"mouse, laboratory",10090,Ada
37249,human,9606,ADA
37250,"mouse, laboratory",10090,Adrb3
37250,human,9606,ADRB3
37251,"mouse, laboratory",10090,Agxt
37251,human,9606,AGXT
37255,"mouse, laboratory",10090,Btd
37255,human,9606,BTD
37256,"mouse, laboratory",10090,Car2
37256,human,9606,CA2
37257,"mouse, laboratory",10090,Cacna1s
37257,human,9606,CACNA1S
37258,"mouse, laboratory",10090,Cbs
37258,human,9606,CBS
37259,"mouse, laboratory",10090,Cln3
37259,human,9606,CLN3
37263,"mouse, laboratory",10090,Tor1a
37263,human,9606,TOR1A
37264,"mouse, laboratory",10090,Taz
37264,human,9606,TAZ
37265,"mouse, laboratory",10090,Ercc5
37265,human,9606,ERCC5
37268,"mouse, laboratory",10090,Gaa
37268,human,9606,GAA
37271,"mouse, laboratory",10090,Gusb
37271,human,9606,GUSB
37273,"mouse, laboratory",10090,Hk2
37273,human,9606,HK2
37276,"mouse, laboratory",10090,Lhcgr
37276,human,9606,LHCGR
37277,"mouse, laboratory",10090,Lipa
37277,human,9606,LIPA
37279,"mouse, laboratory",10090,Mtm1
37279,human,9606,MTM1
37280,"mouse, laboratory",10090,Mtr
37280,human,9606,MTR
37281,"mouse, laboratory",10090,Oca2
37281,human,9606,OCA2
37286,"mouse, laboratory",10090,Pklr
37286,human,9606,PKLR
37288,"mouse, laboratory",10090,Proc
37288,human,9606,PROC
37289,"mouse, laboratory",10090,Slc3a1
37289,human,9606,SLC3A1
37290,"mouse, laboratory",10090,Slc4a1
37290,human,9606,SLC4A1
37292,"mouse, laboratory",10090,Srd5a2
37292,human,9606,SRD5A2
37293,"mouse, laboratory",10090,Tat
37293,human,9606,TAT
37294,"mouse, laboratory",10090,Tgfbi
37294,human,9606,TGFBI
37295,"mouse, laboratory",10090,Ttpa
37295,human,9606,TTPA
37296,"mouse, laboratory",10090,Uros
37296,human,9606,UROS
37297,"mouse, laboratory",10090,Vdr
37297,human,9606,VDR
37298,"mouse, laboratory",10090,Xpa
37298,human,9606,XPA
37302,"mouse, laboratory",10090,Hlcs
37302,human,9606,HLCS
37303,"mouse, laboratory",10090,Hsd17b1
37303,human,9606,HSD17B1
37304,"mouse, laboratory",10090,Itga2b
37304,human,9606,ITGA2B
37306,"mouse, laboratory",10090,Lama2
37306,human,9606,LAMA2
37309,"mouse, laboratory",10090,Pafah2
37309,human,9606,PAFAH2
37310,"mouse, laboratory",10090,Phex
37310,human,9606,PHEX
37311,"mouse, laboratory",10090,Slc5a5
37311,human,9606,SLC5A5
37314,"mouse, laboratory",10090,Alpl
37314,human,9606,ALPL
37322,"mouse, laboratory",10090,Man2b1
37322,human,9606,MAN2B1
37323,"mouse, laboratory",10090,Tap2
37323,human,9606,TAP2
37325,"mouse, laboratory",10090,Ccr5
37325,human,9606,CCR5
37327,"mouse, laboratory",10090,Nos1
37327,human,9606,NOS1
37329,"mouse, laboratory",10090,Nat2
37329,human,9606,NAT1
37333,"mouse, laboratory",10090,Adh7
37333,human,9606,ADH7
37336,human,9606,C4BPB
37337,"mouse, laboratory",10090,Cckar
37337,human,9606,CCKAR
37338,human,9606,CGB
37338,human,9606,CGB5
37338,human,9606,CGB8
37340,"mouse, laboratory",10090,Chrnd
37340,human,9606,CHRND
37347,"mouse, laboratory",10090,Cyp11a1
37347,human,9606,CYP11A1
37349,"mouse, laboratory",10090,Cyp26a1
37349,human,9606,CYP26A1
37351,"mouse, laboratory",10090,Ace
37351,human,9606,ACE
37353,"mouse, laboratory",10090,Gria3
37353,human,9606,GRIA3
37354,"mouse, laboratory",10090,Grm5
37354,human,9606,GRM5
37355,"mouse, laboratory",10090,Gsta3
37355,human,9606,GSTA3
37356,"mouse, laboratory",10090,Gstm3
37357,"mouse, laboratory",10090,Gstm4
37357,human,9606,GSTM4
37358,"mouse, laboratory",10090,Gstt2
37358,human,9606,GSTT2
37358,human,9606,GSTT2B
37360,"mouse, laboratory",10090,Gucy1a3
37360,human,9606,GUCY1A3
37361,"mouse, laboratory",10090,Htr1f
37361,human,9606,HTR1F
37364,"mouse, laboratory",10090,Itga4
37364,human,9606,ITGA4
37367,"mouse, laboratory",10090,Npr1
37367,human,9606,NPR1
37368,"mouse, laboratory",10090,Oprm1
37368,human,9606,OPRM1
37369,"mouse, laboratory",10090,Pam
37369,human,9606,PAM
37370,"mouse, laboratory",10090,Pde1b
37370,human,9606,PDE1B
37371,"mouse, laboratory",10090,Pon3
37371,human,9606,PON3
37374,"mouse, laboratory",10090,Ptgis
37374,human,9606,PTGIS
37376,"mouse, laboratory",10090,Rpl11
37376,human,9606,RPL11
37378,"mouse, laboratory",10090,Rpl22
37378,human,9606,RPL22
37388,"mouse, laboratory",10090,Rplp1
37388,human,9606,RPLP1
37396,"mouse, laboratory",10090,Itga8
37396,human,9606,ITGA8
37399,"mouse, laboratory",10090,Tbx10
37399,human,9606,TBX10
37400,"mouse, laboratory",10090,Spink14
37400,human,9606,SPINK14
37401,"mouse, laboratory",10090,Reep3
37401,human,9606,REEP3
37404,"mouse, laboratory",10090,Fndc9
37404,human,9606,FNDC9
37408,"mouse, laboratory",10090,Lss
37408,human,9606,LSS
37409,"mouse, laboratory",10090,Slc35e4
37409,human,9606,SLC35E4
37416,"mouse, laboratory",10090,Rps19
37416,human,9606,RPS19
37417,"mouse, laboratory",10090,Rps20
37420,"mouse, laboratory",10090,Rps26
37420,human,9606,RPS26
37423,"mouse, laboratory",10090,Ryr2
37423,human,9606,RYR2
37424,"mouse, laboratory",10090,Sis
37424,human,9606,SI
37426,"mouse, laboratory",10090,Srd5a1
37426,human,9606,SRD5A1
37427,"mouse, laboratory",10090,Sstr2
37427,human,9606,SSTR2
37434,"mouse, laboratory",10090,Cubn
37434,human,9606,CUBN
37436,"mouse, laboratory",10090,Aadac
37436,human,9606,AADAC
37437,"mouse, laboratory",10090,Abca3
37437,human,9606,ABCA3
37443,"mouse, laboratory",10090,Adcy8
37443,human,9606,ADCY8
37447,"mouse, laboratory",10090,Angpt1
37447,human,9606,ANGPT1
37450,"mouse, laboratory",10090,Birc5
37450,human,9606,BIRC5
37453,"mouse, laboratory",10090,Btf3
37453,human,9606,BTF3
37455,"mouse, laboratory",10090,Casp6
37455,human,9606,CASP6
37457,"mouse, laboratory",10090,Entpd5
37457,human,9606,ENTPD5
37459,"mouse, laboratory",10090,Cdc20
37459,human,9606,CDC20
37462,"mouse, laboratory",10090,Chd2
37462,human,9606,CHD2
37464,"mouse, laboratory",10090,Clptm1
37464,human,9606,CLPTM1
37465,"mouse, laboratory",10090,Crip1
37465,human,9606,CRIP1
37471,"mouse, laboratory",10090,Ctsw
37471,human,9606,CTSW
37477,"mouse, laboratory",10090,Eif4g2
37477,human,9606,EIF4G2
37478,"mouse, laboratory",10090,Epb4.1l2
37478,human,9606,EPB41L2
37480,"mouse, laboratory",10090,Flnb
37480,human,9606,FLNB
37481,"mouse, laboratory",10090,Flnc
37481,human,9606,FLNC
37482,"mouse, laboratory",10090,Slc37a4
37482,human,9606,SLC37A4
37483,"mouse, laboratory",10090,Xrcc6
37483,human,9606,XRCC6
37486,"mouse, laboratory",10090,Gcnt1
37486,human,9606,GCNT1
37487,"mouse, laboratory",10090,Gdi1
37487,human,9606,GDI1
37488,"mouse, laboratory",10090,Gdi2
37488,human,9606,GDI2
37490,"mouse, laboratory",10090,Gtf3c2
37490,human,9606,GTF3C2
37491,"mouse, laboratory",10090,Gucy2f
37491,human,9606,GUCY2F
37492,"mouse, laboratory",10090,Hcrtr1
37492,human,9606,HCRTR1
37493,"mouse, laboratory",10090,Slc29a2
37493,human,9606,SLC29A2
37494,"mouse, laboratory",10090,Hsbp1
37494,human,9606,HSBP1
37496,"mouse, laboratory",10090,Irak1
37496,human,9606,IRAK1
37497,"mouse, laboratory",10090,Acaa1a
37497,human,9606,ACAA1
37498,"mouse, laboratory",10090,Acadl
37498,human,9606,ACADL
37499,"mouse, laboratory",10090,Acp5
37499,human,9606,ACP5
37507,"mouse, laboratory",10090,Aqp4
37507,human,9606,AQP4
37509,"mouse, laboratory",10090,Atp1b1
37509,human,9606,ATP1B1
37510,"mouse, laboratory",10090,Atp1b3
37510,human,9606,ATP1B3
37514,"mouse, laboratory",10090,Atp5d
37514,human,9606,ATP5D
37518,"mouse, laboratory",10090,Bicd1
37518,human,9606,BICD1
37519,"mouse, laboratory",10090,Bpi
37519,human,9606,BPI
37520,"mouse, laboratory",10090,Klf5
37520,human,9606,KLF5
37521,"mouse, laboratory",10090,Btg1
37521,human,9606,BTG1
37523,"mouse, laboratory",10090,Capg
37523,human,9606,CAPG
37524,"mouse, laboratory",10090,Cbr1
37524,human,9606,CBR1
37525,"mouse, laboratory",10090,Ccnd2
37525,human,9606,CCND2
37526,"mouse, laboratory",10090,Cd63
37526,human,9606,CD63
37529,"mouse, laboratory",10090,Cel
37529,human,9606,CEL
37530,"mouse, laboratory",10090,Ckb
37530,human,9606,CKB
37532,"mouse, laboratory",10090,Cltb
37532,human,9606,CLTB
37533,"mouse, laboratory",10090,Cnn3
37533,human,9606,CNN3
37535,"mouse, laboratory",10090,Col9a2
37535,human,9606,COL9A2
37536,"mouse, laboratory",10090,Slc31a2
37536,human,9606,SLC31A2
37537,"mouse, laboratory",10090,Cox4i1
37537,human,9606,COX4I1
37538,"mouse, laboratory",10090,Cox5b
37538,human,9606,COX5B
37541,"mouse, laboratory",10090,Cpa2
37541,human,9606,CPA2
37549,"mouse, laboratory",10090,Ctrl
37549,human,9606,CTRL
37550,"mouse, laboratory",10090,Ctsb
37550,human,9606,CTSB
37551,"mouse, laboratory",10090,Ctse
37551,human,9606,CTSE
37552,"mouse, laboratory",10090,Cyb561
37552,human,9606,CYB561
37553,"mouse, laboratory",10090,Dao
37553,human,9606,DAO
37554,"mouse, laboratory",10090,Eci1
37554,human,9606,ECI1
37558,"mouse, laboratory",10090,Ephx2
37558,human,9606,EPHX2
37559,"mouse, laboratory",10090,Stx2
37559,human,9606,STX2
37560,"mouse, laboratory",10090,Etv6
37560,human,9606,ETV6
37561,"mouse, laboratory",10090,Acsl1
37561,human,9606,ACSL1
37562,"mouse, laboratory",10090,Fau
37562,human,9606,FAU
37563,"mouse, laboratory",10090,Fes
37563,human,9606,FES
37566,"mouse, laboratory",10090,Glrx
37566,human,9606,GLRX
37567,"mouse, laboratory",10090,Glul
37567,human,9606,GLUL
37570,"mouse, laboratory",10090,Grk6
37570,human,9606,GRK6
37573,"mouse, laboratory",10090,Gtf2e2
37573,human,9606,GTF2E2
37582,"mouse, laboratory",10090,Hmgb2
37582,human,9606,HMGB2
37583,"mouse, laboratory",10090,Hoxa4
37583,human,9606,HOXA4
37584,"mouse, laboratory",10090,Hoxb2
37584,human,9606,HOXB2
37585,"mouse, laboratory",10090,Hoxb5
37585,human,9606,HOXB5
37586,"mouse, laboratory",10090,Hpcal1
37586,human,9606,HPCAL1
37590,"mouse, laboratory",10090,Idh2
37590,human,9606,IDH2
37591,"mouse, laboratory",10090,Il9r
37591,human,9606,IL9R
37592,"mouse, laboratory",10090,Itga7
37592,human,9606,ITGA7
37593,"mouse, laboratory",10090,Itpr2
37593,human,9606,ITPR2
37595,"mouse, laboratory",10090,Kcnn1
37595,human,9606,KCNN1
37603,"mouse, laboratory",10090,Krt83
37603,human,9606,KRT85
37604,"mouse, laboratory",10090,Lama4
37604,human,9606,LAMA4
37608,"mouse, laboratory",10090,Lgals3
37608,human,9606,LGALS3
37612,"mouse, laboratory",10090,Lrpap1
37612,human,9606,LRPAP1
37614,"mouse, laboratory",10090,Lum
37614,human,9606,LUM
37615,"mouse, laboratory",10090,Me2
37615,human,9606,ME2
37618,"mouse, laboratory",10090,Map3k11
37618,human,9606,MAP3K11
37619,"mouse, laboratory",10090,Mmp7
37619,human,9606,MMP7
37620,"mouse, laboratory",10090,Mn1
37620,human,9606,MN1
37622,"mouse, laboratory",10090,Mrc1
37622,human,9606,MRC1
37623,"mouse, laboratory",10090,Mtx1
37623,human,9606,MTX1
37628,"mouse, laboratory",10090,Ndufa2
37628,human,9606,NDUFA2
37629,"mouse, laboratory",10090,Ndufa4
37629,human,9606,NDUFA4
37630,"mouse, laboratory",10090,Ndufb3
37630,human,9606,NDUFB3
37631,"mouse, laboratory",10090,Nfkbib
37631,human,9606,NFKBIB
37634,"mouse, laboratory",10090,Olfr412
37634,human,9606,OR1D2
37636,"mouse, laboratory",10090,Orc5
37636,human,9606,ORC5
37637,"mouse, laboratory",10090,Pebp1
37637,human,9606,PEBP1
37638,"mouse, laboratory",10090,Pabpc1
37638,human,9606,PABPC1
37640,"mouse, laboratory",10090,Pcsk2
37640,human,9606,PCSK2
37642,"mouse, laboratory",10090,Bckdk
37642,human,9606,BCKDK
37643,"mouse, laboratory",10090,Pdpk1
37643,human,9606,PDPK1
37644,"mouse, laboratory",10090,Pfdn1
37644,human,9606,PFDN1
37645,"mouse, laboratory",10090,Pfdn4
37645,human,9606,PFDN4
37647,"mouse, laboratory",10090,Pgam1
37647,human,9606,PGAM1
37649,"mouse, laboratory",10090,Slc25a3
37649,human,9606,SLC25A3
37650,"mouse, laboratory",10090,Pkm
37650,human,9606,PKM
37652,human,9606,PLGLB1
37652,human,9606,PLGLB2
37653,"mouse, laboratory",10090,Pmch
37653,human,9606,PMCH
37656,"mouse, laboratory",10090,Pnn
37656,human,9606,PNN
37658,"mouse, laboratory",10090,Pou2f1
37658,human,9606,POU2F1
37659,"mouse, laboratory",10090,Ppp1cb
37659,human,9606,PPP1CB
37660,"mouse, laboratory",10090,Ppp2ca
37660,human,9606,PPP2CA
37661,"mouse, laboratory",10090,Ppp2r5d
37661,human,9606,PPP2R5D
37664,"mouse, laboratory",10090,Prkar1a
37664,human,9606,PRKAR1A
37665,"mouse, laboratory",10090,Prkar1b
37665,human,9606,PRKAR1B
37666,"mouse, laboratory",10090,Prkar2b
37666,human,9606,PRKAR2B
37667,"mouse, laboratory",10090,Prkci
37667,human,9606,PRKCI
37670,"mouse, laboratory",10090,Mapk1
37670,human,9606,MAPK1
37680,"mouse, laboratory",10090,Psap
37680,human,9606,PSAP
37686,"mouse, laboratory",10090,Psmd8
37686,human,9606,PSMD8
37690,"mouse, laboratory",10090,Qsox1
37690,human,9606,QSOX1
37691,"mouse, laboratory",10090,Ptpn12
37691,human,9606,PTPN12
37693,"mouse, laboratory",10090,Ptprh
37693,human,9606,PTPRH
